,datetime,CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2
285,2024-01-12 02:00:00,1.44,0.2,0.001,0.0,0.0599,0.005,0.005,0.0007
286,2024-01-12 03:00:00,1.45,0.07,0.0,0.0,0.06,0.01,0.007,0.0009
287,2024-01-12 04:00:00,1.45,0.0,0.0,0.0,0.0575,0.002,0.004,0.0008
288,2024-01-12 05:00:00,1.45,0.07,0.0,0.002,0.0528,0.007,0.004,0.0008
289,2024-01-12 06:00:00,1.44,0.1,0.001,0.005,0.05,0.007,0.004,0.0005
290,2024-01-12 07:00:00,1.45,0.1,0.001,0.005,0.0494,0.005,0.005,0.0008
291,2024-01-12 08:00:00,1.45,0.1,0.001,0.008,0.046,0.012,0.007,0.0008
292,2024-01-12 09:00:00,1.44,0.1,0.002,0.018,0.0389,0.007,0.006,0.0008
293,2024-01-12 10:00:00,1.44,0.13,0.004,0.021,0.0358,0.012,0.006,0.0009
294,2024-01-12 11:00:00,1.45,0.1,0.005,0.018,0.042,0.013,0.006,0.0006
295,2024-01-12 12:00:00,1.44,0.1,0.007,0.019,0.0382,0.01,0.006,0.0011
296,2024-01-12 13:00:00,1.44,0.1,0.006,0.008,0.0528,0.006,0.006,0.0012
297,2024-01-12 14:00:00,1.43,0.1,0.005,0.005,0.0523,0.004,0.004,0.0013
298,2024-01-12 15:00:00,1.43,0.0,0.004,0.006,0.0526,0.006,0.005,0.0013
299,2024-01-12 16:00:00,1.43,0.0,0.004,0.016,0.0426,0.01,0.007,0.0016
300,2024-01-12 17:00:00,1.44,0.03,0.003,0.016,0.0436,0.008,0.007,0.0014
301,2024-01-12 18:00:00,1.44,0.1,0.003,0.027,0.032,0.01,0.007,0.0012
302,2024-01-12 19:00:00,1.45,0.03,0.003,0.022,0.0394,0.007,0.008,0.0013
303,2024-01-12 20:00:00,1.45,0.1,0.006,0.039,0.0197,0.007,0.007,0.0014
304,2024-01-12 21:00:00,1.45,0.13,0.01,0.044,0.0192,0.008,0.003,0.0011
305,2024-01-12 22:00:00,1.45,0.03,0.002,0.027,0.0328,0.007,0.009,0.0015
306,2024-01-12 23:00:00,1.46,0.17,0.013,0.052,0.0103,0.013,0.007,0.0016
307,2024-01-13 00:00:00,1.47,0.2,0.012,0.061,0.0034,0.011,0.01,0.0014
308,2024-01-13 01:00:00,1.48,0.17,0.012,0.063,0.0032,0.011,0.008,0.0015
309,2024-01-13 02:00:00,1.47,0.17,0.013,0.062,0.0036,0.01,0.009,0.0015
310,2024-01-13 03:00:00,1.47,0.23,0.012,0.062,0.0027,0.011,0.01,0.0015
311,2024-01-13 04:00:00,1.47,0.2,0.01,0.06,0.0036,0.012,0.011,0.0014
312,2024-01-13 05:00:00,1.47,0.2,0.006,0.056,0.0055,0.012,0.011,0.0014
313,2024-01-13 06:00:00,1.48,0.2,0.013,0.06,0.0031,0.014,0.012,0.0017
314,2024-01-13 07:00:00,1.49,0.23,0.018,0.062,0.0022,0.015,0.011,0.0016
315,2024-01-13 08:00:00,1.48,0.23,0.017,0.062,0.0021,0.013,0.012,0.0017
316,2024-01-13 09:00:00,1.52,0.4,0.052,0.066,0.0027,0.017,0.015,0.0025
317,2024-01-13 10:00:00,1.59,0.4,0.063,0.064,0.0059,0.019,0.015,0.0028
318,2024-01-13 11:00:00,1.6,0.43,0.073,0.061,0.0098,0.025,0.018,0.0031
319,2024-01-13 12:00:00,1.56,0.4,0.058,0.053,0.0143,0.02,0.011,0.003
320,2024-01-13 13:00:00,1.54,0.5,0.078,0.058,0.0123,0.026,0.016,0.0035
321,2024-01-13 14:00:00,1.51,0.6,0.07,0.056,0.0125,0.027,0.019,0.0064
322,2024-01-13 15:00:00,1.49,0.37,0.046,0.052,0.0137,0.024,0.019,0.0047
323,2024-01-13 16:00:00,1.48,0.27,0.025,0.052,0.0126,0.02,0.015,0.0029
324,2024-01-13 17:00:00,1.48,0.3,0.025,0.063,0.0051,0.015,0.012,0.0027
325,2024-01-13 18:00:00,1.47,0.3,0.033,0.065,0.003,0.017,0.012,0.003
326,2024-01-13 19:00:00,1.48,0.33,0.035,0.062,0.0033,0.018,0.013,0.0028
327,2024-01-13 20:00:00,1.5,0.4,0.031,0.062,0.0031,0.017,0.014,0.0028
328,2024-01-13 21:00:00,1.49,0.4,0.033,0.063,0.0026,0.017,0.015,0.0029
329,2024-01-13 22:00:00,1.51,0.47,0.066,0.067,0.0032,0.02,0.016,0.0038
330,2024-01-13 23:00:00,1.51,0.33,0.031,0.063,0.0033,0.015,0.013,0.0027
331,2024-01-14 00:00:00,1.55,0.17,0.01,0.055,0.0084,0.011,0.01,0.0026
332,2024-01-14 01:00:00,1.51,0.1,0.001,0.034,0.0268,0.011,0.008,0.0024
333,2024-01-14 02:00:00,1.51,0.1,0.001,0.03,0.028,0.008,0.006,0.002
334,2024-01-14 03:00:00,1.51,0.17,0.001,0.028,0.0285,0.009,0.007,0.0018
335,2024-01-14 04:00:00,1.48,0.1,0.0,0.017,0.0372,0.009,0.006,0.0017
336,2024-01-14 05:00:00,1.47,0.1,0.0,0.015,0.0305,0.011,0.007,0.0017
337,2024-01-14 06:00:00,1.47,0.0,0.001,0.019,0.021,0.008,0.005,0.0018
338,2024-01-14 07:00:00,1.48,0.0,0.001,0.028,0.024,0.007,0.005,0.002
339,2024-01-14 08:00:00,1.5,0.2,0.002,0.039,0.0136,0.009,0.007,0.002
340,2024-01-14 09:00:00,1.51,0.2,0.003,0.041,0.012,0.016,0.012,0.002
341,2024-01-14 10:00:00,1.52,0.23,0.009,0.039,0.0154,0.015,0.013,0.0024
342,2024-01-14 11:00:00,1.51,0.3,0.012,0.03,0.0222,0.017,0.013,0.0029
343,2024-01-14 12:00:00,1.51,0.3,0.023,0.036,0.0165,0.02,0.014,0.0034
344,2024-01-14 13:00:00,1.53,0.4,0.036,0.046,0.0137,0.019,0.014,0.0036
345,2024-01-14 14:00:00,1.53,0.3,0.018,0.035,0.0204,0.017,0.014,0.0032
346,2024-01-14 15:00:00,1.53,0.17,0.016,0.038,0.0165,0.021,0.015,0.0031
347,2024-01-14 16:00:00,1.52,0.17,0.008,0.036,0.0174,0.018,0.016,0.0029
348,2024-01-14 17:00:00,1.51,0.2,0.005,0.041,0.0131,0.02,0.014,0.003
349,2024-01-14 18:00:00,1.51,0.2,0.003,0.041,0.0128,0.024,0.015,0.0028
350,2024-01-14 19:00:00,1.51,0.13,0.003,0.037,0.0173,0.019,0.015,0.0028
351,2024-01-14 20:00:00,1.52,0.1,0.002,0.032,0.0196,0.022,0.017,0.0028
352,2024-01-14 21:00:00,1.52,0.1,0.002,0.031,0.0218,0.019,0.017,0.0029
353,2024-01-14 22:00:00,1.52,0.1,0.001,0.024,0.0286,0.019,0.015,0.0031
354,2024-01-14 23:00:00,1.52,0.1,0.001,0.028,0.0241,0.021,0.014,0.0028
355,2024-01-15 00:00:00,1.5,0.1,0.001,0.025,0.0278,0.018,0.013,0.0029
356,2024-01-15 01:00:00,1.5,0.1,0.001,0.025,0.0278,0.016,0.011,0.0026
357,2024-01-15 02:00:00,1.49,0.1,0.001,0.019,0.0328,0.011,0.009,0.0024
358,2024-01-15 03:00:00,1.49,0.17,0.0,0.014,0.0356,0.01,0.008,0.0021
359,2024-01-15 04:00:00,1.48,0.2,0.0,0.012,0.0345,0.01,0.009,0.002
360,2024-01-15 05:00:00,1.49,0.2,0.0,0.012,0.0341,0.011,0.009,0.0021
361,2024-01-15 06:00:00,1.5,0.2,0.001,0.014,0.0315,0.013,0.011,0.002
362,2024-01-15 07:00:00,1.49,0.2,0.001,0.016,0.0283,0.014,0.011,0.0018
363,2024-01-15 08:00:00,1.49,0.3,0.003,0.029,0.015,0.014,0.012,0.0019
364,2024-01-15 09:00:00,1.48,0.3,0.005,0.036,0.0113,0.015,0.013,0.002
365,2024-01-15 10:00:00,1.49,0.3,0.006,0.031,0.018,0.017,0.013,0.0021
366,2024-01-15 11:00:00,1.47,0.3,0.007,0.024,0.0248,0.016,0.013,0.0023
367,2024-01-15 12:00:00,1.47,0.0,0.006,0.015,0.0299,0.016,0.014,0.0023
368,2024-01-15 13:00:00,1.46,0.0,0.006,0.014,0.0335,0.015,0.013,0.0024
369,2024-01-15 14:00:00,1.46,0.0,0.005,0.015,0.0316,0.015,0.012,0.0025
370,2024-01-15 15:00:00,1.45,0.17,0.004,0.015,0.0331,0.013,0.012,0.0023
371,2024-01-15 16:00:00,1.46,0.2,0.003,0.017,0.0311,0.015,0.012,0.0025
372,2024-01-15 17:00:00,1.46,0.2,0.002,0.018,0.0297,0.018,0.015,0.0022
373,2024-01-15 18:00:00,1.46,0.2,0.002,0.02,0.0255,0.016,0.013,0.0021
374,2024-01-15 19:00:00,1.46,0.2,0.002,0.023,0.0231,0.014,0.012,0.0018
375,2024-01-15 20:00:00,1.46,0.2,0.002,0.021,0.0251,0.014,0.011,0.0017
376,2024-01-15 21:00:00,1.47,0.23,0.002,0.026,0.0177,0.015,0.012,0.002
377,2024-01-15 22:00:00,1.47,0.2,0.001,0.021,0.0243,0.012,0.011,0.0016
378,2024-01-15 23:00:00,1.46,0.2,0.001,0.016,0.0276,0.012,0.011,0.0016
379,2024-01-16 00:00:00,1.46,0.2,0.001,0.011,0.0329,0.014,0.012,0.0015
380,2024-01-16 01:00:00,1.46,0.13,0.001,0.004,0.0394,0.014,0.012,0.0015
381,2024-01-16 02:00:00,1.46,0.1,0.001,0.004,0.0395,0.01,0.01,0.0014
382,2024-01-16 03:00:00,1.45,0.17,0.0,0.002,0.0442,0.011,0.01,0.0015
383,2024-01-16 04:00:00,1.45,0.2,0.001,0.001,0.0473,0.009,0.009,0.0015
384,2024-01-16 05:00:00,1.45,0.2,0.001,0.0,0.0486,0.01,0.009,0.0018
385,2024-01-16 06:00:00,1.44,0.2,0.001,0.002,0.0474,0.009,0.009,0.0012
386,2024-01-16 07:00:00,1.44,0.2,0.001,0.005,0.045,0.011,0.009,0.0013
387,2024-01-16 08:00:00,1.44,0.2,0.001,0.01,0.0416,0.01,0.01,0.0017
388,2024-01-16 09:00:00,1.44,0.2,0.002,0.018,0.0341,0.013,0.011,0.0017
389,2024-01-16 10:00:00,1.44,0.23,0.003,0.019,0.0346,0.015,0.012,0.0016
390,2024-01-16 11:00:00,1.44,0.2,0.003,0.02,0.0362,0.015,0.012,0.0013
391,2024-01-16 12:00:00,1.44,0.2,0.004,0.014,0.0435,0.012,0.01,0.0019
392,2024-01-16 13:00:00,1.44,0.2,0.006,0.014,0.0425,0.013,0.01,0.0019
393,2024-01-16 14:00:00,1.44,0.2,0.006,0.018,0.0394,0.013,0.01,0.0021
394,2024-01-16 15:00:00,1.44,0.13,0.005,0.018,0.0385,0.014,0.011,0.0017
395,2024-01-16 16:00:00,1.44,0.2,0.003,0.023,0.0347,0.014,0.01,0.0015
396,2024-01-16 17:00:00,1.44,0.1,0.002,0.019,0.0369,0.013,0.009,0.0016
397,2024-01-16 18:00:00,1.44,0.17,0.002,0.027,0.0274,0.015,0.011,0.0016
398,2024-01-16 19:00:00,1.45,0.2,0.003,0.039,0.0172,0.018,0.014,0.0015
399,2024-01-16 20:00:00,1.48,0.2,0.003,0.038,0.0174,0.018,0.015,0.0016
400,2024-01-16 21:00:00,1.48,0.2,0.003,0.036,0.0192,0.017,0.014,0.0011
401,2024-01-16 22:00:00,1.45,0.2,0.002,0.022,0.0299,0.018,0.013,0.0009
402,2024-01-16 23:00:00,1.45,0.2,0.002,0.023,0.0262,0.016,0.014,0.0008
403,2024-01-17 00:00:00,1.45,0.17,0.002,0.019,0.0292,0.014,0.012,0.001
404,2024-01-17 01:00:00,1.45,0.1,0.001,0.009,0.0362,0.01,0.009,0.0009
405,2024-01-17 02:00:00,1.46,0.1,0.003,0.006,0.0261,0.006,0.006,0.0011
406,2024-01-17 03:00:00,1.45,0.17,0.001,0.001,0.0319,0.007,0.007,0.0008
407,2024-01-17 04:00:00,1.45,0.2,0.001,0.0,0.0317,0.008,0.008,0.0008
408,2024-01-17 05:00:00,1.47,0.2,0.003,0.007,0.0196,0.01,0.01,0.0008
409,2024-01-17 06:00:00,1.46,0.2,0.004,0.009,0.0193,0.013,0.011,0.001
410,2024-01-17 07:00:00,1.46,0.2,0.002,0.006,0.0272,0.011,0.012,0.0009
411,2024-01-17 08:00:00,1.45,0.2,0.003,0.007,0.0293,0.012,0.01,0.0009
412,2024-01-17 09:00:00,1.44,0.2,0.004,0.011,0.0254,0.014,0.011,0.0008
413,2024-01-17 10:00:00,1.44,0.2,0.005,0.01,0.0308,0.012,0.009,0.0008
414,2024-01-17 11:00:00,1.44,0.2,0.006,0.007,0.0332,0.012,0.01,0.0011
415,2024-01-17 12:00:00,1.44,0.2,0.007,0.007,0.0351,0.013,0.01,0.001
416,2024-01-17 13:00:00,1.44,0.2,0.005,0.004,0.0372,0.011,0.009,0.001
417,2024-01-17 14:00:00,1.44,0.2,0.005,0.006,0.0372,0.011,0.009,0.001
418,2024-01-17 15:00:00,1.43,0.1,0.005,0.008,0.0368,0.01,0.007,0.0008
419,2024-01-17 16:00:00,1.43,0.1,0.004,0.007,0.0375,0.009,0.007,0.0009
420,2024-01-17 17:00:00,1.44,0.1,0.004,0.013,0.0314,0.01,0.01,0.0007
421,2024-01-17 18:00:00,1.44,0.13,0.003,0.015,0.0307,0.011,0.01,0.0008
422,2024-01-17 19:00:00,1.44,0.2,0.004,0.021,0.0283,0.01,0.01,0.0009
423,2024-01-17 20:00:00,1.44,0.17,0.005,0.025,0.0282,0.011,0.009,0.0012
424,2024-01-17 21:00:00,1.43,0.2,0.005,0.03,0.0254,0.011,0.009,0.0014
425,2024-01-17 22:00:00,1.43,0.13,0.003,0.021,0.034,0.013,0.008,0.0014
426,2024-01-17 23:00:00,1.43,0.1,0.002,0.019,0.037,0.008,0.006,0.0014
427,2024-01-18 00:00:00,1.43,0.1,0.001,0.018,0.039,0.01,0.006,0.0012
428,2024-01-18 01:00:00,1.44,0.1,0.001,0.014,0.0406,0.006,0.006,0.0014
429,2024-01-18 02:00:00,1.45,0.1,0.001,0.018,0.0338,0.007,0.007,0.0011
430,2024-01-18 03:00:00,1.46,0.1,0.001,0.021,0.0315,0.007,0.007,0.0011
431,2024-01-18 04:00:00,1.45,0.1,0.001,0.022,0.0304,0.008,0.007,0.0011
432,2024-01-18 05:00:00,1.48,0.1,0.001,0.022,0.0319,0.008,0.008,0.0012
433,2024-01-18 06:00:00,1.46,0.1,0.001,0.022,0.0286,0.004,0.004,0.001
434,2024-01-18 07:00:00,1.45,0.1,0.003,0.038,0.0164,0.007,0.007,0.0013
435,2024-01-18 08:00:00,1.45,0.1,0.004,0.045,0.0114,0.006,0.006,0.0012
436,2024-01-18 09:00:00,1.45,0.23,0.016,0.059,0.0051,0.008,0.005,0.0015
437,2024-01-18 10:00:00,1.44,0.23,0.018,0.051,0.0249,0.006,0.005,0.0016
438,2024-01-18 11:00:00,1.43,0.1,0.012,0.035,0.0338,0.008,0.004,0.0015
439,2024-01-18 12:00:00,1.43,0.1,0.01,0.031,0.0347,0.008,0.003,0.0016
440,2024-01-18 13:00:00,1.43,0.1,0.007,0.028,0.0379,0.007,0.003,0.0015
441,2024-01-18 14:00:00,1.44,0.1,0.003,0.016,0.048,0.005,0.001,0.0014
442,2024-01-18 15:00:00,1.42,0.0,0.003,0.017,0.0475,0.007,0.001,0.0017
443,2024-01-18 16:00:00,1.43,0.0,0.002,0.019,0.0445,0.018,0.003,0.0017
444,2024-01-18 17:00:00,1.43,0.0,0.001,0.014,0.0488,0.019,0.004,0.0017
445,2024-01-18 18:00:00,1.43,0.0,0.001,0.012,0.0501,0.018,0.003,0.0012
446,2024-01-18 19:00:00,1.43,0.0,0.001,0.016,0.0459,0.012,0.004,0.0011
447,2024-01-18 20:00:00,1.43,0.0,0.001,0.027,0.0352,0.009,0.005,0.0011
448,2024-01-18 21:00:00,1.43,0.0,0.001,0.033,0.0291,0.006,0.004,0.001
449,2024-01-18 22:00:00,1.44,0.03,0.001,0.035,0.0284,0.007,0.006,0.0012
450,2024-01-18 23:00:00,1.44,0.03,0.002,0.031,0.0291,0.009,0.007,0.0011
451,2024-01-19 00:00:00,1.45,0.1,0.002,0.038,0.0213,0.012,0.009,0.0008
452,2024-01-19 01:00:00,1.46,0.1,0.001,0.036,0.0209,0.013,0.009,0.0011
453,2024-01-19 02:00:00,1.46,0.1,0.007,0.046,0.0108,0.012,0.01,0.0014
454,2024-01-19 03:00:00,1.52,0.27,0.032,0.058,0.0023,0.014,0.013,0.0019
455,2024-01-19 04:00:00,1.54,0.3,0.031,0.053,0.0023,0.015,0.013,0.0019
456,2024-01-19 05:00:00,1.51,0.23,0.017,0.048,0.0049,0.015,0.012,0.0016
457,2024-01-19 06:00:00,1.47,0.2,0.005,0.04,0.01,0.011,0.01,0.0014
458,2024-01-19 07:00:00,1.48,0.2,0.016,0.036,0.0142,0.01,0.01,0.0016
459,2024-01-19 08:00:00,1.48,0.23,0.028,0.047,0.0052,0.014,0.011,0.002
460,2024-01-19 09:00:00,1.48,0.3,0.018,0.047,0.0033,0.013,0.011,0.0016
461,2024-01-19 10:00:00,1.47,0.3,0.021,0.042,0.0067,0.015,0.012,0.0017
462,2024-01-19 11:00:00,1.47,0.3,0.021,0.039,0.0098,0.014,0.012,0.002
463,2024-01-19 12:00:00,1.46,0.3,0.025,0.037,0.0114,0.014,0.011,0.0021
464,2024-01-19 13:00:00,1.45,0.3,0.025,0.036,0.0147,0.016,0.012,0.0022
465,2024-01-19 14:00:00,1.46,0.3,0.025,0.036,0.0158,0.015,0.011,0.0022
466,2024-01-19 15:00:00,1.45,0.23,0.024,0.035,0.0175,0.013,0.01,0.0023
467,2024-01-19 16:00:00,1.45,0.3,0.029,0.043,0.0123,0.013,0.01,0.0024
468,2024-01-19 17:00:00,1.47,0.4,0.039,0.053,0.0044,0.018,0.014,0.0025
469,2024-01-19 18:00:00,1.46,0.4,0.036,0.056,0.0034,0.019,0.014,0.0022
470,2024-01-19 19:00:00,1.44,0.3,0.016,0.047,0.0061,0.016,0.012,0.0019
471,2024-01-19 20:00:00,1.46,0.3,0.019,0.052,0.0029,0.014,0.011,0.0018
472,2024-01-19 21:00:00,1.45,0.3,0.018,0.053,0.0034,0.014,0.011,0.0018
473,2024-01-19 22:00:00,1.43,0.23,0.008,0.044,0.0139,0.012,0.01,0.0016
474,2024-01-19 23:00:00,1.44,0.2,0.006,0.045,0.009,0.011,0.01,0.0015
475,2024-01-20 00:00:00,1.45,0.2,0.007,0.051,0.0054,0.014,0.011,0.0017
476,2024-01-20 01:00:00,1.45,0.2,0.004,0.042,0.0134,0.012,0.01,0.0014
477,2024-01-20 02:00:00,1.45,0.2,0.002,0.041,0.0125,0.013,0.011,0.0012
478,2024-01-20 03:00:00,1.46,0.13,0.002,0.042,0.0126,0.01,0.009,0.0011
479,2024-01-20 04:00:00,1.47,0.1,0.002,0.038,0.0155,0.012,0.01,0.0014
480,2024-01-20 05:00:00,1.47,0.1,0.003,0.04,0.013,0.013,0.01,0.0012
481,2024-01-20 06:00:00,1.46,0.17,0.004,0.036,0.0168,0.012,0.01,0.0013
482,2024-01-20 07:00:00,1.46,0.17,0.004,0.038,0.0139,0.013,0.011,0.0013
483,2024-01-20 08:00:00,1.45,0.1,0.002,0.026,0.0269,0.013,0.011,0.0013
484,2024-01-20 09:00:00,1.45,0.1,0.002,0.021,0.0265,0.012,0.01,0.0012
485,2024-01-20 10:00:00,1.45,0.2,0.01,0.036,0.0128,0.015,0.012,0.0014
486,2024-01-20 11:00:00,1.45,0.2,0.017,0.036,0.0158,0.016,0.012,0.0017
487,2024-01-20 12:00:00,1.46,0.2,0.016,0.031,0.02,0.014,0.012,0.0016
488,2024-01-20 13:00:00,1.44,0.2,0.013,0.028,0.0226,0.014,0.011,0.0015
489,2024-01-20 14:00:00,1.45,0.2,0.017,0.036,0.0154,0.015,0.011,0.0018
490,2024-01-20 15:00:00,1.46,0.27,0.024,0.043,0.0117,0.017,0.012,0.0019
491,2024-01-20 16:00:00,1.46,0.33,0.03,0.049,0.0077,0.018,0.014,0.0019
492,2024-01-20 17:00:00,1.45,0.3,0.015,0.049,0.0055,0.017,0.013,0.0014
493,2024-01-20 18:00:00,1.45,0.3,0.013,0.05,0.0052,0.017,0.012,0.0015
494,2024-01-20 19:00:00,1.44,0.3,0.01,0.049,0.0045,0.015,0.012,0.0014
495,2024-01-20 20:00:00,1.45,0.3,0.012,0.05,0.0033,0.015,0.012,0.0013
496,2024-01-20 21:00:00,1.45,0.3,0.013,0.051,0.0027,0.015,0.012,0.0015
497,2024-01-20 22:00:00,1.46,0.3,0.012,0.051,0.0028,0.014,0.012,0.0016
498,2024-01-20 23:00:00,1.46,0.27,0.013,0.051,0.0054,0.012,0.01,0.0015
499,2024-01-21 00:00:00,1.47,0.2,0.004,0.036,0.0156,0.009,0.009,0.0012
500,2024-01-21 01:00:00,1.46,0.2,0.003,0.033,0.02,0.008,0.007,0.0009
501,2024-01-21 02:00:00,1.44,0.17,0.003,0.034,0.0153,0.006,0.005,0.0011
502,2024-01-21 03:00:00,1.44,0.2,0.003,0.037,0.0142,0.008,0.007,0.0012
503,2024-01-21 04:00:00,1.45,0.23,0.003,0.04,0.0083,0.008,0.008,0.0012
504,2024-01-21 05:00:00,1.46,0.3,0.008,0.046,0.0037,0.008,0.008,0.0014
505,2024-01-21 06:00:00,1.47,0.33,0.01,0.047,0.003,0.019,0.018,0.0017
506,2024-01-21 07:00:00,1.47,0.3,0.014,0.05,0.002,0.031,0.027,0.0016
507,2024-01-21 08:00:00,1.47,0.33,0.019,0.051,0.0019,0.017,0.016,0.0017
508,2024-01-21 09:00:00,1.47,0.33,0.027,0.051,0.0024,0.012,0.01,0.0018
509,2024-01-21 10:00:00,1.47,0.4,0.029,0.045,0.0078,0.013,0.01,0.0019
510,2024-01-21 11:00:00,1.53,0.47,0.067,0.05,0.0081,0.023,0.017,0.003
511,2024-01-21 12:00:00,1.58,0.5,0.069,0.047,0.0099,0.015,0.012,0.0033
512,2024-01-21 13:00:00,1.53,0.43,0.051,0.041,0.0131,0.012,0.01,0.0029
513,2024-01-21 14:00:00,1.49,0.47,0.056,0.043,0.0124,0.015,0.012,0.003
514,2024-01-21 15:00:00,1.47,0.27,0.04,0.043,0.0128,0.015,0.012,0.0026
515,2024-01-21 16:00:00,1.45,0.3,0.025,0.043,0.0121,0.012,0.01,0.0021
516,2024-01-21 17:00:00,1.45,0.23,0.012,0.044,0.0097,0.013,0.01,0.0014
517,2024-01-21 18:00:00,1.45,0.3,0.015,0.049,0.0042,0.014,0.011,0.0017
518,2024-01-21 19:00:00,1.45,0.3,0.019,0.052,0.0041,0.017,0.014,0.0018
519,2024-01-21 20:00:00,1.45,0.23,0.007,0.039,0.0183,0.011,0.01,0.0014
520,2024-01-21 21:00:00,1.43,0.1,0.002,0.023,0.0317,0.008,0.007,0.0015
521,2024-01-21 22:00:00,1.42,0.1,0.001,0.022,0.0321,0.006,0.005,0.0015
522,2024-01-21 23:00:00,1.42,0.1,0.002,0.024,0.031,0.007,0.006,0.0015
523,2024-01-22 00:00:00,1.43,0.1,0.001,0.011,0.0435,0.007,0.006,0.0012
524,2024-01-22 01:00:00,1.44,0.1,0.001,0.022,0.031,0.007,0.005,0.0012
525,2024-01-22 02:00:00,1.45,0.2,0.002,0.039,0.0148,0.008,0.007,0.0013
526,2024-01-22 03:00:00,1.49,0.17,0.001,0.037,0.0145,0.012,0.009,0.0013
527,2024-01-22 04:00:00,1.51,0.2,0.001,0.028,0.0206,0.013,0.009,0.0014
528,2024-01-22 05:00:00,1.51,0.2,0.001,0.032,0.0149,0.012,0.01,0.0013
529,2024-01-22 06:00:00,1.51,0.2,0.002,0.039,0.0088,0.01,0.009,0.0014
530,2024-01-22 07:00:00,1.5,0.2,0.002,0.035,0.0169,0.01,0.008,0.0014
531,2024-01-22 08:00:00,1.5,0.2,0.003,0.038,0.0095,0.009,0.008,0.0014
532,2024-01-22 09:00:00,1.5,0.3,0.009,0.045,0.0068,0.009,0.008,0.0016
533,2024-01-22 10:00:00,1.49,0.3,0.012,0.041,0.015,0.01,0.009,0.0016
534,2024-01-22 11:00:00,1.48,0.2,0.012,0.033,0.0227,0.017,0.011,0.0019
535,2024-01-22 12:00:00,1.46,0.2,0.012,0.027,0.0327,0.017,0.012,0.0018
536,2024-01-22 13:00:00,1.46,0.2,0.008,0.016,0.0432,0.012,0.007,0.0017
537,2024-01-22 14:00:00,1.43,0.1,0.005,0.007,0.0513,0.01,0.006,0.0017
538,2024-01-22 15:00:00,1.43,0.1,0.004,0.009,0.0514,0.009,0.006,0.0017
539,2024-01-22 16:00:00,1.44,0.1,0.003,0.013,0.0505,0.01,0.005,0.0015
540,2024-01-22 17:00:00,1.42,0.1,0.001,0.016,0.0465,0.008,0.005,0.0015
541,2024-01-22 18:00:00,1.42,0.1,0.001,0.015,0.0495,0.005,0.003,0.0015
542,2024-01-22 19:00:00,1.42,0.1,0.001,0.012,0.0513,0.005,0.003,0.0015
543,2024-01-22 20:00:00,1.42,0.1,0.001,0.013,0.0494,0.005,0.003,0.0016
544,2024-01-22 21:00:00,1.42,0.1,0.001,0.013,0.0481,0.007,0.004,0.0015
545,2024-01-22 22:00:00,1.43,0.1,0.001,0.012,0.0498,0.007,0.004,0.0015
546,2024-01-22 23:00:00,1.43,0.1,0.001,0.008,0.0536,0.007,0.004,0.0015
547,2024-01-23 00:00:00,1.44,0.1,0.001,0.005,0.0563,0.006,0.004,0.0018
548,2024-01-23 01:00:00,1.44,0.1,0.001,0.003,0.0564,0.009,0.006,0.0018
549,2024-01-23 02:00:00,1.44,0.1,0.001,0.003,0.0555,0.009,0.007,0.0015
550,2024-01-23 03:00:00,1.45,0.1,0.0,0.001,0.0564,0.009,0.007,0.0016
551,2024-01-23 04:00:00,1.44,0.1,0.001,0.001,0.0532,0.01,0.008,0.0017
552,2024-01-23 05:00:00,1.44,0.1,0.0,0.002,0.0529,0.011,0.009,0.0016
553,2024-01-23 06:00:00,1.45,0.1,0.001,0.004,0.0497,0.011,0.01,0.0017
554,2024-01-23 07:00:00,1.46,0.1,0.002,0.008,0.0447,0.013,0.013,0.0018
555,2024-01-23 08:00:00,1.46,0.1,0.001,0.013,0.0412,0.012,0.009,0.0017
556,2024-01-23 09:00:00,1.46,0.13,0.002,0.013,0.0406,0.015,0.011,0.0017
557,2024-01-23 10:00:00,1.46,0.17,0.002,0.016,0.0365,0.015,0.013,0.0015
558,2024-01-23 11:00:00,1.47,0.2,0.005,0.019,0.033,0.016,0.013,0.0018
559,2024-01-23 12:00:00,1.48,0.2,0.004,0.014,0.0366,0.02,0.016,0.002
560,2024-01-23 13:00:00,1.48,0.2,0.003,0.009,0.039,0.019,0.016,0.0019
561,2024-01-23 14:00:00,1.47,0.2,0.003,0.007,0.0389,0.019,0.017,0.0019
562,2024-01-23 15:00:00,1.47,0.17,0.003,0.013,0.0339,0.022,0.018,0.0018
563,2024-01-23 16:00:00,1.46,0.2,0.003,0.014,0.0334,0.025,0.019,0.0017
564,2024-01-23 17:00:00,1.46,0.2,0.002,0.016,0.0308,0.023,0.019,0.0015
565,2024-01-23 18:00:00,1.46,0.2,0.001,0.018,0.0298,0.018,0.018,0.0015
566,2024-01-23 19:00:00,1.45,0.2,0.001,0.017,0.0302,0.02,0.017,0.0015
567,2024-01-23 20:00:00,1.45,0.2,0.001,0.015,0.0342,0.02,0.017,0.0015
568,2024-01-23 21:00:00,1.44,0.2,0.001,0.011,0.0368,0.017,0.015,0.0014
569,2024-01-23 22:00:00,1.45,0.2,0.001,0.012,0.0354,0.017,0.015,0.0015
570,2024-01-23 23:00:00,1.47,0.17,0.001,0.01,0.0364,0.016,0.015,0.0016
